STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE 
56,DWO            ,1,4,1,00093,0,04,011,0,'INYAN KARA CREEK        ',,'CO.RD.93/OLD SUNDN','T50N R065W S24           ',99.99,27.68,0,,,44183600,104364800,21,3,02,02,09,1955,1,0,50,2009,0,5.5,0,0,0,0,0,0,0,4,0,0,0,P,1,5,3,00,0,00,1,0,4.7,11.6,12.8,0,0,4.7,5.1,99.99,N,0,N,0,0,7,3,7,6,N,2,10.8,2,8.1,2,7,N,0,8,4,31,1,19.5,311,12,Y12,N  ,N  ,0911,,,184,18,276,2011,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,80,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,23.5,1
56,DWR            ,1,4,1,00129,0,04,011,0,'SAND CREEK              ',,'SAND CREEK ROAD   ','4.8 MI. S.W. OF BEULAH   ',99.99,7.72,0,,,44293000,104062400,37,3,02,02,09,1965,1,0,20,2009,0,5.5,0,45,0,0,0,0,0,4,0,0,0,A,1,5,1,02,0,00,1,0,4.5,10.7,11.3,0.2,0.2,4.5,4.9,99.99,N,0,N,0,0,6,5,6,6,N,2,32.4,2,25.2,5,6,N,5,7,6,38,2,57,311,24,N  ,N  ,N  ,,,,11,30,42,2011,,,,0,N,3,,0,0,0,2,0,0,0,,0,,Y,U,30,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,64.6,0
56,DWT            ,1,4,1,00129,0,04,011,0,'SAND CREEK              ',,'SAND CREEK ROAD   ','4.0 MI. S.W. OF BEULAH   ',99.99,6.44,0,,,44301200,104065400,37,3,02,02,09,1965,1,0,20,2009,0,4.6,0,0,0,0,0,0,0,4,0,0,0,A,1,5,1,02,0,00,1,0,4.5,7.3,7.9,0.2,0.2,4.5,4.9,99.99,N,0,N,0,0,7,5,6,8,N,2,32.4,2,25.2,5,6,N,5,7,7,38,2,53.6,311,24,N  ,N  ,N  ,,,,12,30,44,2011,,,,0,N,3,,0,0,0,2,0,0,0,,0,,Y,U,30,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,67.2,0
56,DWU            ,1,4,1,00129,0,04,011,0,'SAND CREEK              ',,'SAND CREEK ROAD   ','3.8 MI. S.W. OF BEULAH   ',99.99,6.12,0,,,44301200,104075400,37,3,02,02,09,1965,1,0,20,2009,0,4.9,0,0,0,0,0,0,0,4,0,0,0,A,1,5,1,02,0,00,1,0,4.5,7.3,7.9,0.2,0.2,4.5,4.9,99.99,N,0,N,0,0,6,5,6,8,N,2,32.4,2,25.2,5,6,N,5,7,7,38,2,53.6,311,24,N  ,N  ,N  ,,,,9,30,44,2011,,,,0,N,3,,0,0,0,2,0,0,0,,0,,Y,U,30,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,67.2,0
56,DWV            ,1,4,1,00129,0,04,011,0,'SAND CREEK              ',,'SAND CREEK ROAD   ','3.4 MI. S.W OF BEULAH    ',99.99,5.47,0,,,44303000,104064200,37,3,02,02,09,1965,1,0,20,2009,0,5.2,0,0,0,0,0,0,0,4,0,0,0,A,1,5,1,02,0,00,1,0,4.5,10.7,11.3,0.2,0.2,4.5,4.9,99.99,N,0,N,0,0,6,4,5,6,N,2,32.4,2,25.2,4,6,N,5,8,7,31,1,18,311,24,N  ,N  ,N  ,,,,169,17,253,2011,,,,0,N,3,,0,0,0,2,0,0,0,,0,,Y,U,30,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,48.6,1
56,DXB            ,1,4,1,00024,0,04,011,0,'ARCH CREEK              ',,'CO.RD. 24/STEVENS ','T49N R064W S20           ',99.99,0.64,0,,,44131200,104340600,40,3,02,02,09,1960,1,0,50,2009,0,4.9,0,0,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,1,0,4.6,7,7.3,0,0,4.6,4.9,99.99,N,0,N,0,0,6,6,5,5,N,2,21.6,2,15.3,4,7,N,1,7,7,38,2,53,311,12,N  ,N  ,N  ,,,,7,30,38,2011,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,U,80,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,50.5,0
56,DXC            ,1,4,1,00179,0,04,011,0,'ARCH CREEK              ',,'CO.RD.179/ARCH CR ','18 MI. S.E. OF MOORCROFT ',99.99,6.76,0,,,44133600,104343600,40,3,02,02,09,1960,2,0,20,2009,0,5.7,0,3,0,0,0,0,0,4,0,0,0,B,1,5,7,02,0,00,1,0,5.8,8.8,9.4,0.1,0.1,5.7,6.1,99.99,N,0,N,0,0,6,6,7,7,N,2,8.1,2,7.2,2,4,N,0,8,7,31,1,15.8,311,12,N  ,N  ,N  ,,,,149,15,224,2011,,,,0,N,2,,0,0,0,8,7,9,9,14,0,,Y,U,30,2030,,N,3/12/2012,B,K*,,L1C0,0C18005,0,10,11,,,1,,49.7,1
56,DXD            ,1,4,1,00268,0,04,011,0,'INYAN KARA CREEK        ',,'CO.RD.151.INYAN KA','15 MI. S.W. OF SUNDANCE  ',99.99,0.16,0,,,44184200,104365400,29,3,02,02,09,1960,2,0,20,2009,0,6.7,0,7,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,2,0,5.9,7.6,15.5,0,0,5.9,6.2,99.99,N,0,N,0,0,5,6,6,7,N,2,24.3,2,21.6,6,4,N,2,8,6,38,2,61.3,311,12,N  ,N  ,N  ,,,,23,30,55,2005,,,,0,N,2,,0,0,0,8,6,0,0,,0,,Y,U,30,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,77.4,0
56,DXQ            ,1,4,1,00033,0,04,011,0,'BELLE FOURCHE RIVER     ',,'CO.RD. 33 FORKS/DE','1.5 MI. N.E. OF HULETT   ',99.99,0.97,0,,,44420000,104362400,159,3,02,02,09,1965,1,0,50,2009,0,4.9,0,0,0,0,0,0,0,4,0,0,0,P,1,5,3,00,7,02,1,2,3,15.5,26.5,0,0,3,3.4,99.99,N,0,N,0,0,7,6,6,6,N,2,17.1,2,12.6,4,2,N,0,7,3,31,1,34.4,311,12,Y12,N  ,N  ,1011,,,324,32,486,2011,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,U,80,2030,,N,3/12/2012,B,A ,,L11E,CN18058,0,11,15,,,2,,45.3,2
56,DXU            ,1,4,1,00034,0,04,011,0,'HAY CREEK               ',,'CO.RD.34/FKS SHRPS','6 MI. EAST OF ALADDIN    ',99.99,0.48,0,,,44390600,104060000,34,3,02,02,09,1965,1,0,70,2010,0,4.9,0,4,0,0,0,0,0,4,0,0,0,P,1,5,3,02,7,02,1,1,4.6,5.8,11,0,0,4.7,4.9,99.99,N,0,N,0,0,6,6,6,6,N,2,13.5,2,9.9,2,7,N,0,7,8,31,1,17.7,311,12,N  ,N  ,N  ,,,,166,17,249,2011,,,,0,N,3,,0,0,0,8,7,0,0,,0,,Y,U,70,2030,,N,3/12/2012,B,A ,,H110,CN18056,0,11,15,,,1,,48,1
56,DYB            ,1,5,1,325-1,0,04,045,325,'CAMBRIA CREEK           ',,'SENECA AVENUE     ','NEWCASTLE STREETS        ',99.99,0.24,0,,,43511800,104121200,2,3,03,03,09,1964,2,0,100,2009,0,12.2,0,30,0,0,0,0,0,4,0,0,0,R,5,5,1,02,0,00,3,0,8.3,9.1,24.7,0,1.9,8.3,8.8,99.99,N,0,N,0,0,5,5,5,7,N,2,32.4,2,25.2,5,6,N,5,8,6,38,2,70.4,311,24,N  ,N  ,N  ,,,,20,30,52,2011,,,,0,N,2,,0,0,0,2,6,0,0,5,0,,Y,U,160,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,73.7,0
56,DYC            ,1,4,1,0001A,0,04,045,0,'BNRR                    ',,'CO.RD. 1A/OLD US 8','T44N R061W S10           ',99.99,4.83,0,,,43483600,104100600,11,3,02,02,09,1929,2,0,10,2009,2,6.4,0,0,0,0,0,0,0,4,N,0,0,A,1,2,3,02,0,00,5,0,6.1,9.1,34.1,0.3,0.3,6.1,6.7,99.99,R,6.73,R,2.7,0,3,5,5,N,N,2,35.1,2,27.9,5,5,4,5,N,6,38,1,79.9,311,24,Y24,N  ,N  ,0411,,,50,30,85,2011,,,,0,N,2,,0,0,0,1,6,0,0,,0,,Y,N,20,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,74.9,1
56,DYD            ,1,4,1,00054,0,04,045,0,'BLACK THUNDER CREEK     ',,'CLARETON RD       ','9 MILES S. OF CLARETON   ',99.99,19.15,0,,,43354800,104430600,11,3,02,02,09,1957,2,0,10,2009,0,6.4,0,0,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,6,0,6.3,7,42.7,0,0,6.3,6.7,99.99,N,0,N,0,0,6,4,6,6,N,2,20.7,2,14.4,4,5,N,2,7,7,38,2,88.4,311,12,N  ,N  ,N  ,,,,35,30,68,2011,,,,0,N,2,,0,2,0,8,6,0,0,,0,,Y,8,20,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,47.1,1
56,DYK            ,1,4,1,0001A,0,04,045,0,'BEAVER CREEK            ',,'CO.RD.1A/OLD US 85','23 MILES SE OF NEWCASTLE ',99.99,36.21,0,,,43321200,104064800,29,3,02,02,09,1933,2,0,10,2009,2,5.5,0,0,0,0,0,0,0,5,0,0,0,B,1,5,3,10,7,02,1,8,6.1,24.4,89.6,0,0,6.1,6.4,99.99,N,0,N,0,0,5,5,6,7,N,2,17.1,2,11.7,4,5,N,0,8,7,31,1,100,311,12,Y24,N  ,N  ,0310,,,940,94,1410,2011,,,,0,N,2,,0,0,0,1,0,0,0,,0,,Y,8,20,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,47.3,0
56,DYL            ,1,4,1,0001A,0,04,045,0,'UNNAMED DRAW            ',,'OLD US 85         ','23 MILES SE. OF NEWCASTLE',99.99,36.69,0,,,43321200,104083000,27,3,02,02,09,1924,2,0,10,2009,0,6.1,0,0,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,1,0,7,7,7.6,0,0,7,7.3,99.99,N,0,N,0,0,6,7,5,7,N,2,15.3,2,12.6,4,5,N,0,8,8,38,2,53,311,12,N  ,N  ,N  ,,,,15,30,46,2011,,,,0,N,2,,0,0,0,8,6,0,0,,0,,Y,U,20,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,55.3,0
56,DYN            ,1,4,1,00002,0,04,045,0,'BLACKTAIL CREEK         ',,'DEWEY RD          ','20 MILES S. OF NEWCASTLE ',99.99,1.29,0,,,43354200,104103600,0,3,02,02,09,1955,2,0,10,2009,0,6.1,0,0,0,0,0,0,0,4,0,0,0,P,1,5,7,02,0,00,1,0,5.8,6.4,7,0,0,5.8,6.5,99.99,N,0,N,0,0,5,5,5,4,N,2,22.5,2,19.8,5,4,N,1,6,7,38,2,52.7,311,12,N  ,N  ,N  ,,,,7,30,38,2011,,,,0,N,2,,0,0,0,8,7,0,0,,0,,Y,U,20,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,68.5,0
56,DZO            ,1,2,1,00014,0,05,029,0,'BRIDGE OVER TROUT CREEK ',,'US 14             ','YELLOWSTONE PK - CODY    ',99.99,58.579,1,0000000P31,0,44290600,109205400,159,3,01,01,02,1982,2,0,2073,2010,5,11,0,0,0,1,1,1,1,4,0,0,0,A,1,5,3,02,0,00,1,0,12.1,8.5,9.1,0,0,12.2,13,99.99,N,0,N,0,0,4,6,5,8,N,1,58.5,1,34.2,5,6,N,5,8,8,38,1,9.1,1111,24,N  ,N  ,N  ,,,,20,2,30,2009,,,,0,N,2,,1,0,0,1,0,0,0,6,1,,Y,8,2553,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,66,1
56,DZP            ,1,5,1,04010,0,01,021,50,'DRY CREEK               ',,'U-4010            ','DELL RANGE BLVD;CHEYENNE ',99.99,3.52,1,0000004010,0,41093600,104464800,8,3,03,03,14,1982,4,0,33030,2009,5,19.2,0,30,0,N,N,0,0,5,0,0,0,A,1,5,2,19,0,00,2,0,19.1,3.4,7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,8,2,47.7,2,39.6,8,N,N,5,8,8,38,2,6.7,1111,24,N  ,N  ,N  ,,,,3,1,5,2011,,,,0,N,2,,0,0,0,N,N,N,N,3,0,,Y,8,52860,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,*,69,0
56,DZQ            ,1,3,1,00034,0,02,031,0,'SOUTH SYBILLE CREEK     ',,'WYO 34            ','BOSLER JCT - JCT I-25    ',99.99,52.415,1,0000000109,1,41492400,105144800,159,3,01,01,06,1982,2,0,546,2010,5,10.9,0,25,0,1,1,1,1,4,0,0,0,A,1,5,4,02,0,00,3,0,11,10.3,26.8,0,0,11,11.8,99.99,N,0,N,0,0,5,7,6,7,N,1,72,1,43.2,6,7,N,5,7,8,,,,1111,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,4,0,,Y,8,696,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,89.9,0
56,DZR            ,1,3,1,00387,0,04,005,0,'HAY CREEK               ',,'WYO 387           ','MIDWEST - RENO JCT       ',99.99,241.009,1,0000000P42,0,43451200,105295400,159,3,01,01,06,1982,2,0,1958,2010,5,11,0,15,0,1,1,0,0,4,0,0,0,A,1,5,4,02,0,00,3,0,10.9,11.6,29.9,0,0,11,11.8,99.99,N,0,N,0,0,6,6,5,7,N,1,60.3,1,36,5,6,N,5,8,8,38,1,8.8,1110,24,N  ,N  ,N  ,,,,10,1,12,2008,,,,0,N,2,,0,0,0,1,0,0,0,20,1,,Y,8,2514,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,68,0
56,DZS            ,1,3,1,00387,0,04,005,0,'UNNAMED DRAW            ',,'WYO 387           ','MIDWEST - RENO JCT       ',99.99,241.62,1,0000000P42,0,43452400,105294800,159,3,01,01,06,1982,2,0,1958,2010,5,11,0,0,0,N,N,0,0,5,0,0,0,A,1,5,2,19,0,00,3,0,11,3,9.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,2,48.6,2,44.1,7,N,N,5,8,8,38,1,228.6,1110,24,N  ,N  ,N  ,,,,1,7,10,2010,,,,0,N,2,,0,0,0,N,N,N,N,20,1,,Y,8,2514,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,*,79.4,0
56,DZT            ,1,2,1,00026,0,05,013,0,'BULL LAKE CREEK         ',,'IRR US 26         ','DUBOIS - DIVERSION DAM JT',99.99,153.592,1,0000000P30,3,43154200,109014200,159,3,01,01,02,1982,2,0,1266,2010,5,12.1,0,0,0,1,1,0,1,4,0,0,0,A,1,5,4,02,0,00,3,0,12.3,25.6,66.1,0,0,12.2,13,99.99,N,0,N,0,0,6,7,7,8,N,1,60.3,1,36,7,7,N,5,8,8,,,,310,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,1,1,0,1,0,0,0,6,1,,Y,8,1376,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,85.6,0
56,DZU            ,1,2,1,00014,0,05,029,0,'NORTH FK SHOSHONE RIVER ',,'US 14             ','YELLOWSTONE PARK - CODY  ',99.99,51.514,1,0000000P31,0,44270600,109260000,159,3,01,01,02,1982,2,0,2073,2010,5,11,0,35,0,1,1,1,1,4,0,0,0,A,1,5,4,02,0,00,3,0,12.2,39.6,102.4,0,0,12.2,13,99.99,N,0,N,0,0,5,5,6,8,N,1,58.5,1,35.1,5,6,N,5,8,8,38,2,3,311,24,N  ,N  ,N  ,,,,1,1,3,2007,,,,0,N,2,,1,0,0,1,0,0,0,6,1,,Y,8,2553,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,68,0
56,DZW            ,1,3,1,00028,0,03,037,0,'LITTLE SANDY RIVER      ',,'WYO 28            ','FARSON - JCT US 287      ',99.99,5.198,1,0000000P14,0,42080600,109234200,159,3,01,01,06,1982,2,0,1422,2010,5,9.8,0,30,0,1,1,1,1,4,0,0,0,A,1,5,4,02,0,00,3,0,11,12.2,31.7,0.2,0.2,11,11.9,99.99,N,0,N,0,0,5,7,7,8,N,1,51.3,1,30.6,7,6,N,5,8,8,,,,210,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,1,18,1,,Y,8,1835,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,82.4,0
56,DZX            ,1,1,1,00090,0,04,033,0,'RANCHESTER INT          ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,15.9,1,0000000I90,0,44550000,107085400,0,3,01,01,01,1982,2,2,1858,2010,6,11.6,1,0,0,1,1,1,1,5,N,0,0,A,6,1,2,04,0,00,3,0,12.8,19.2,49.4,0.2,0.2,12.8,13.8,99.99,H,5.16,H,4.7,0,5,6,7,N,N,1,62.1,1,36.9,6,8,6,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,0,0,0,24,1,,Y,N,2847,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,97,0
56,DZY            ,1,1,1,00090,0,04,033,0,'RANCHESTER INTERCHANGE  ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,15.9,1,0000000I90,0,44550000,107085400,0,3,01,01,01,1982,2,2,1947,2010,6,11.6,1,0,0,1,1,1,1,5,N,0,0,A,6,1,2,04,0,00,3,0,12.8,19.2,49.4,0.2,0.2,12.8,13.8,99.99,H,5.16,H,4.7,0,3,7,7,N,N,1,62.1,1,36.9,7,8,6,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,26,1,,Y,N,2860,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,93,1
56,DZZ            ,1,1,1,00090,0,04,033,0,'COUNTY ROAD OVERPASS    ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,17.718,1,0000000I90,0,44550000,107075400,2,3,01,01,01,1982,2,2,3337,2010,6,11.6,1,0,0,1,1,1,1,4,N,0,0,A,1,1,2,04,0,00,2,0,12.8,18,42.7,0.2,0.2,12.8,13.8,99.99,H,4.55,H,1.8,0,5,7,7,N,N,1,56.7,1,34.2,7,8,4,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,0,0,0,17,1,,Y,N,5086,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,94.7,0
56,EAA            ,1,1,1,00090,0,04,033,0,'COUNTY ROAD OVERPASS    ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,17.718,1,0000000I90,0,44550000,107074800,2,3,01,01,01,1982,2,2,3497,2010,6,11.6,1,0,0,1,1,1,1,4,N,0,0,A,1,1,2,04,0,00,3,0,12.8,18,42.7,0.2,0.2,12.8,13.8,99.99,H,4.55,H,1.8,0,5,7,7,N,N,1,56.7,1,34.2,7,8,4,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,17,1,,Y,N,5136,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,94.7,0
56,EAB            ,1,1,1,00090,0,04,033,0,'MACHINERY PASS          ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,19.086,1,0000000I90,0,44550000,107064200,2,3,01,01,01,1982,2,0,3337,2010,6,11.6,1,0,0,1,1,1,1,4,N,0,0,A,1,0,2,04,0,00,3,0,12.8,9.4,22.9,0.2,0.2,12.8,13.8,99.99,N,0,N,0,0,5,7,7,N,N,1,60.3,1,36,7,8,N,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,0,0,0,17,1,,Y,N,5086,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,96.7,0
56,EAC            ,1,1,1,00090,0,04,033,0,'MACHINERY PASS          ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,19.086,1,0000000I90,0,44550000,107064200,2,3,01,01,01,1982,2,0,3497,2010,6,11.6,1,0,0,1,1,1,1,4,N,0,0,A,1,0,2,04,0,00,3,0,12.8,9.4,22.9,0.2,0.2,12.8,13.8,99.99,N,0,N,0,0,5,7,7,N,N,1,60.3,1,36,7,8,N,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,17,1,,Y,N,5136,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,96.7,0
56,EAD            ,1,3,1,00032,0,05,003,0,'WHISTLE CREEK BRIDGE    ',,'WYO 32            ','LOVELL - EMBLEM          ',99.99,186.228,0,,,44390600,108340600,71,3,01,01,07,1982,2,0,725,2010,5,11,0,25,0,1,1,1,1,4,0,0,0,A,1,5,4,02,0,00,3,0,11,13.1,34.1,0,0,11,11.9,99.99,N,0,N,0,0,6,7,7,7,N,1,64.8,1,38.7,7,7,N,5,6,8,,,,1111,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,5,0,0,10,0,,Y,8,1044,2030,,N,7/11/2012,F,Z ,,Q240,0202015,0,14,14,,,0,,97.4,0
56,EAE            ,1,1,1,00090,0,04,033,0,'MACHINERY PASS          ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,22.788,1,0000000I90,0,44544200,107035400,2,3,01,01,01,1982,2,0,3337,2010,6,11.6,1,0,0,1,1,1,1,5,N,0,0,A,1,0,2,04,0,00,3,0,12.8,9.4,22.9,0.2,0.2,12.8,13.8,99.99,H,5.33,H,3,3,3,7,7,N,N,1,60.3,1,36,7,8,N,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,5,0,0,17,1,,Y,N,5086,2030,,N,3/12/2012,B,A ,,,,,,,,,1,,92.7,1
56,EAF            ,1,1,1,00090,0,04,033,0,'MACHINERY PASS          ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,22.788,1,0000000I90,0,44544200,107035400,1,3,01,01,01,1982,2,0,3497,2010,6,11.5,1,0,0,1,1,1,1,5,N,0,0,A,1,0,2,04,0,00,3,0,12.8,9.4,22.9,0.1,0.1,12.8,13.8,99.99,H,4.42,H,3,3,5,7,7,N,N,1,60.3,1,36,7,8,N,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,17,1,,Y,N,5136,2030,,N,3/12/2012,B,Z ,,,,,,,,,0,,96.8,0
56,EAG            ,1,1,1,00090,0,04,033,0,'COUNTY ROAD OVERPASS    ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,21.388,1,0000000I90,0,44545400,107045400,2,3,01,01,01,1982,2,2,3337,2010,6,11.6,1,0,0,1,1,1,1,5,N,0,0,A,1,1,2,04,0,00,3,0,12.8,19.2,44.5,0.2,0.2,12.8,13.8,99.99,H,5.13,H,1.5,0,6,7,7,N,N,1,60.3,1,36,7,8,4,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,0,0,0,17,1,,Y,N,5086,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,95.7,0
56,EAH            ,1,1,1,00090,0,04,033,0,'COUNTY ROAD OVERPASS    ',,'I-90              ','MONTANA LINE - SHERIDAN  ',99.99,21.388,1,0000000I90,0,44545400,107045400,2,3,01,01,01,1982,2,2,3497,2010,6,11.6,1,0,0,1,1,1,1,5,N,0,0,A,1,1,2,04,0,00,3,0,12.8,19.2,44.5,0.2,0.2,12.8,13.8,99.99,H,5.13,H,1.5,0,6,7,7,N,N,1,60.3,1,36,7,8,4,5,N,8,,,,1211,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,17,1,,Y,N,5136,2030,,N,3/12/2012,B,L*,,04M0,0901095,1,09,09,,,0,,95.7,0
